Date,Time,Open,High,Low,Close,Volume
2017.05.18,0:00,1260.82,1265.05,1246,1246.61,148199
2017.05.19,0:00,1246.43,1256.39,1246.26,1255.11,98206
2017.05.22,0:00,1257.53,1262.54,1251.79,1260.06,79349
2017.05.23,0:00,1259.86,1263.76,1250.67,1250.69,97136
2017.05.24,0:00,1250.78,1258.94,1247.89,1258.16,88522
2017.05.25,0:00,1257.85,1259.63,1253.82,1254.97,86661
2017.05.26,0:00,1255.44,1269.43,1253.16,1266.62,80749
2017.05.29,0:00,1267.88,1269.14,1265.04,1266.78,25823
2017.05.30,0:00,1266.62,1270.46,1259.36,1262.73,77104
2017.05.31,0:00,1262.44,1274.13,1259.56,1268.54,89390
2017.06.01,0:00,1268.49,1270.29,1261.48,1265.76,84547
2017.06.02,0:00,1265.22,1279.45,1259.01,1278.93,94694
2017.06.05,0:00,1279.97,1283.39,1277.76,1279.21,69602
2017.06.06,0:00,1278.79,1296.06,1278.79,1293.81,102761
2017.06.07,0:00,1294.26,1294.94,1282.7,1286.7,95840
2017.06.08,0:00,1286.73,1288.89,1271.32,1277.72,101651
2017.06.09,0:00,1281.65,1281.65,1264.62,1266.49,115637
2017.06.12,0:00,1267.03,1270.31,1263.62,1265.54,102973
2017.06.13,0:00,1265.37,1268.91,1259.28,1266.11,83671
2017.06.14,0:00,1266.31,1280.84,1257.19,1260.54,118672
2017.06.15,0:00,1260.4,1266.68,1251.43,1253.68,110474
2017.06.16,0:00,1253.88,1257.12,1251.81,1253.68,83654
2017.06.19,0:00,1254.25,1255.64,1243.02,1243.52,90732
2017.06.20,0:00,1243.67,1248.1,1241.3,1242.72,83522
2017.06.21,0:00,1242.53,1247.79,1240.91,1246.13,94728
2017.06.22,0:00,1245.28,1254.74,1245.28,1249.93,131439
2017.06.23,0:00,1249.89,1258.85,1249.83,1256.68,108192
2017.06.26,0:00,1257.17,1258.11,1235.92,1244.33,125773
2017.06.27,0:00,1244.17,1253.15,1241.37,1246.83,151015
2017.06.28,0:00,1246.64,1254.87,1246.22,1248.92,152285
2017.06.29,0:00,1248.63,1253.19,1239.79,1245.08,159597
2017.06.30,0:00,1244.51,1248.22,1239.2,1241.36,153135
2017.07.03,0:00,1241.67,1242.7,1218.53,1219.96,134342
2017.07.04,0:00,1220.46,1226.54,1220.41,1222.63,81892
2017.07.05,0:00,1223.79,1228.84,1217.45,1226.63,140273
2017.07.06,0:00,1226.8,1229.14,1222.51,1224.7,91813
2017.07.07,0:00,1224.83,1228.36,1207.28,1212.86,93712
2017.07.10,0:00,1212.3,1215.53,1204.8,1214.02,109658
2017.07.11,0:00,1214,1217.4,1208.18,1217.21,80289
2017.07.12,0:00,1216.75,1225.71,1213.53,1220.13,81208
2017.07.13,0:00,1218.65,1224.39,1216.53,1217.27,67743
2017.07.14,0:00,1216.8,1232.85,1214.79,1228.52,73480
2017.07.17,0:00,1229.03,1236.03,1228.26,1233.74,58656
2017.07.18,0:00,1233.86,1244.51,1232.82,1242.01,83581
2017.07.19,0:00,1242.38,1244.02,1235.91,1240.86,80665
2017.07.20,0:00,1240.93,1247.51,1235.28,1244.17,100536
2017.07.21,0:00,1244.28,1255.7,1243.4,1254.89,91224
2017.07.24,0:00,1255.14,1258.78,1251.93,1254.89,81165
2017.07.25,0:00,1254.48,1257.73,1249.11,1249.82,85305
2017.07.26,0:00,1250.2,1263.52,1243.77,1260.22,89924
2017.07.27,0:00,1260.53,1265.27,1254.56,1258.78,108731
2017.07.28,0:00,1259.03,1270.81,1257.38,1269.35,121521
2017.07.31,0:00,1270.1,1271.03,1265.77,1269.02,107994
2017.08.01,0:00,1269.42,1274.08,1262.67,1268.52,114120
2017.08.02,0:00,1268.63,1272.82,1262.88,1266.28,105756
2017.08.03,0:00,1266.33,1270.82,1256.92,1268.08,113027
2017.08.04,0:00,1268.98,1270.13,1254.19,1258.56,96198
2017.08.07,0:00,1258.26,1259.88,1255.75,1257.46,81097
2017.08.08,0:00,1257.11,1265.19,1251.48,1260.53,103175
2017.08.09,0:00,1260.13,1278.69,1260.08,1276.88,129661
2017.08.10,0:00,1277.65,1287.78,1274.63,1285.97,132819
2017.08.11,0:00,1286.42,1292.1,1281.28,1288.91,156227
2017.08.14,0:00,1290.11,1290.2,1278.6,1281.59,149743
2017.08.15,0:00,1281.64,1282.04,1267.28,1271.18,136357
2017.08.16,0:00,1271.17,1283.84,1267.77,1282.67,118606
2017.08.17,0:00,1284.09,1290.11,1281.73,1287.56,148759
2017.08.18,0:00,1287.96,1300.77,1283.49,1284.3,150580
2017.08.21,0:00,1283.29,1293.71,1280.58,1291.33,118120
2017.08.22,0:00,1291.28,1292.48,1281.97,1284.76,107417
2017.08.23,0:00,1284.65,1291.34,1282.76,1290.39,105205
2017.08.24,0:00,1290.4,1291.16,1284.53,1286.02,100739
2017.08.25,0:00,1286.1,1294.28,1276.07,1290.8,107347
2017.08.28,0:00,1292.21,1312.03,1291.82,1309.74,104113
2017.08.29,0:00,1315.58,1325.96,1305.01,1308.99,159833
2017.08.30,0:00,1308.95,1313.6,1305.16,1308.26,123459
2017.08.31,0:00,1308.79,1323.59,1298.89,1321.05,136613
2017.09.01,0:00,1321.59,1328.81,1316.37,1324.8,120919
2017.09.04,0:00,1334.36,1339.63,1331.77,1333.75,87128
2017.09.05,0:00,1333.92,1344.33,1326.27,1339.33,152276
2017.09.06,0:00,1339.47,1342.4,1331.61,1334,137292
2017.09.07,0:00,1334.18,1349.83,1332.55,1348.83,140665
2017.09.08,0:00,1348.85,1357.48,1342.77,1346.37,151848
2017.09.11,0:00,1335.57,1340.02,1326.38,1327.18,127484
2017.09.12,0:00,1327.05,1332.1,1322.59,1331.5,89795
2017.09.13,0:00,1333.41,1334.59,1320.83,1322.86,124506
2017.09.14,0:00,1323.54,1330.57,1315.73,1329.24,122343
2017.09.15,0:00,1329.44,1334.33,1319.7,1320.05,132870
2017.09.18,0:00,1319.22,1319.92,1304.61,1307.23,110389
2017.09.19,0:00,1306.28,1311.63,1305.12,1310.75,116324
2017.09.20,0:00,1310.87,1316.01,1295.98,1300.79,122871
2017.09.21,0:00,1301.08,1301.71,1288.08,1290.93,131817
2017.09.22,0:00,1290.86,1298.67,1290.86,1297.16,119252
2017.09.25,0:00,1298.11,1312.12,1289.49,1310.36,145305
2017.09.26,0:00,1310.3,1313.61,1292.15,1293.39,142162
2017.09.27,0:00,1293.82,1296.19,1281.45,1282.43,138064
2017.09.28,0:00,1282.07,1288.75,1277.67,1287.05,136164
2017.09.29,0:00,1286.87,1290.29,1275.74,1279.61,127395
2017.10.02,0:00,1279.25,1280.09,1269.51,1270.57,120043
2017.10.03,0:00,1270.61,1274.65,1268.29,1271.27,107535
2017.10.04,0:00,1271.58,1282.15,1270.59,1274.45,115792
2017.10.05,0:00,1274.78,1278.93,1266.3,1268.12,105428
2017.10.06,0:00,1268.03,1276.46,1260.54,1276.18,117519
2017.10.09,0:00,1275.74,1285.39,1275.25,1283.74,97392
2017.10.10,0:00,1284.25,1294.16,1282.08,1287.55,130777
2017.10.11,0:00,1288.09,1293.5,1284.5,1291.56,129135
2017.10.12,0:00,1291.92,1297.41,1289.62,1293.41,118843
2017.10.13,0:00,1293.33,1303.73,1290.85,1303.43,127197
2017.10.16,0:00,1303,1306.01,1290.47,1294.74,120384
2017.10.17,0:00,1294.82,1296.19,1281.49,1284.89,122799
2017.10.18,0:00,1284.7,1288.83,1276.95,1280.65,101912
2017.10.19,0:00,1280.59,1290.48,1276.63,1289.73,140751
2017.10.20,0:00,1289.77,1291.04,1277.88,1279.98,132559
2017.10.23,0:00,1279.6,1283.21,1272.57,1281.94,124051
2017.10.24,0:00,1282.07,1283.59,1273.68,1276.38,128929
2017.10.25,0:00,1276.55,1279.99,1271,1277.04,140688
2017.10.26,0:00,1277.17,1282.49,1265.67,1266.71,143083
2017.10.27,0:00,1266.87,1274.01,1263.71,1273.66,123912
2017.10.30,0:00,1272.97,1278.79,1268.91,1276.15,117437
2017.10.31,0:00,1276.26,1278.08,1267.67,1270.78,118184
2017.11.01,0:00,1270.6,1280.87,1267.92,1274.48,116448
2017.11.02,0:00,1274.61,1284.12,1273.33,1275.82,141258
2017.11.03,0:00,1276.55,1280.34,1265.49,1269.68,66830
2017.11.06,0:00,1269.61,1282.87,1266,1281.48,84758
2017.11.07,0:00,1281.52,1281.83,1271.85,1274.95,132935
2017.11.08,0:00,1275.39,1287.17,1275.38,1281.21,125293
2017.11.09,0:00,1281.06,1288.42,1279.9,1284.74,114474
2017.11.10,0:00,1285.15,1287,1273.36,1275.67,136912
2017.11.13,0:00,1274.34,1279.71,1274.23,1277.9,123712
2017.11.14,0:00,1278.29,1283.54,1269.97,1279.94,134026
2017.11.15,0:00,1280.29,1289.49,1276.7,1277.72,142202
2017.11.16,0:00,1277.78,1281.73,1275.07,1278.29,118877
2017.11.17,0:00,1278.59,1296.91,1278.19,1293.57,113919
2017.11.20,0:00,1293.35,1294.77,1274.43,1276.7,138861
2017.11.21,0:00,1276.77,1284.67,1276.2,1280.29,115467
2017.11.22,0:00,1280.63,1294.65,1279,1291.74,127434
2017.11.23,0:00,1292.12,1293.51,1286.94,1291.07,66401
2017.11.24,0:00,1291.31,1293.19,1285.68,1288.45,110660
2017.11.27,0:00,1289.14,1299.17,1286.7,1294.1,109755
2017.11.28,0:00,1293.65,1297.36,1290.63,1293.52,132486
2017.11.29,0:00,1293.72,1296.62,1281.96,1283.26,148511
2017.11.30,0:00,1283.36,1285.24,1270.27,1274.74,142248
2017.12.01,0:00,1274.9,1289.19,1271.6,1280.62,157920
2017.12.04,0:00,1274.02,1277.31,1271.05,1275.72,140362
2017.12.05,0:00,1275.83,1276.97,1260.95,1265.59,103085
2017.12.06,0:00,1265.67,1269.21,1262.51,1262.99,93966
2017.12.07,0:00,1262.6,1264.39,1243.92,1246.83,109371
2017.12.08,0:00,1247.33,1252.36,1244.02,1247.87,86154
2017.12.11,0:00,1247.39,1251.49,1240.8,1241.74,28529
2017.12.12,0:00,1241.9,1246.2,1236.48,1244.27,30625
2017.12.13,0:00,1243.66,1256.96,1240.25,1255.2,34693
2017.12.14,0:00,1255.14,1259.06,1250.46,1252.5,32282
2017.12.15,0:00,1252.73,1261.82,1252.66,1254.73,37927
2017.12.18,0:00,1254.3,1263.92,1252.75,1261.9,33114
2017.12.19,0:00,1262.04,1265.17,1259.22,1261.29,33571
2017.12.20,0:00,1261.33,1267.78,1261.32,1265.13,33209
2017.12.21,0:00,1265.19,1268.96,1262.86,1266.35,29329
2017.12.22,0:00,1266.47,1276.06,1265.02,1274.59,22724
2017.12.26,0:00,1274.26,1283.72,1273.34,1282.58,19192
2017.12.27,0:00,1283.18,1288.91,1281.31,1286.71,32118
2017.12.28,0:00,1287.75,1295.12,1286.94,1294.56,35190
2017.12.29,0:00,1294.68,1307.57,1293.8,1302.67,29817
2018.01.02,0:00,1302.7,1318.88,1302.17,1317.31,35896
2018.01.03,0:00,1317.02,1321.33,1307.51,1312.86,35769
2018.01.04,0:00,1312.95,1325.97,1305.9,1322.14,37453
2018.01.05,0:00,1322.4,1323.36,1313.68,1319.09,37567
2018.01.08,0:00,1320.81,1322.11,1314.78,1320.18,29075
2018.01.09,0:00,1319.93,1320.45,1308.87,1312.5,40995
2018.01.10,0:00,1312.01,1327.62,1308.22,1316.34,48282
2018.01.11,0:00,1316.64,1323.9,1315.68,1322.16,43636
2018.01.12,0:00,1322.4,1339.31,1321.45,1337.22,49565
2018.01.15,0:00,1336.42,1344.65,1335.9,1340.7,34820
2018.01.16,0:00,1340.24,1342.21,1331.83,1338.17,50415
2018.01.17,0:00,1338.35,1343.89,1325.92,1326.36,54741
2018.01.18,0:00,1326.79,1333.09,1324.23,1326.68,53550
2018.01.19,0:00,1326.61,1338.03,1326.32,1331.34,50162
2018.01.22,0:00,1333.67,1335.65,1328.42,1331.81,36114
2018.01.23,0:00,1333.42,1341.77,1331.4,1340.93,46868
2018.01.24,0:00,1341.44,1361.99,1339.47,1358.09,58099
2018.01.25,0:00,1357.66,1366.01,1342.58,1347.96,61338
2018.01.26,0:00,1347.04,1357.03,1344.59,1349.22,67228
2018.01.29,0:00,1349.48,1352.36,1337.56,1340.01,49179
2018.01.30,0:00,1340.65,1348.72,1334.42,1338.22,59798
2018.01.31,0:00,1337.97,1347.54,1332.73,1344.79,55077
2018.02.01,0:00,1344.74,1351,1337.22,1348.43,61256
2018.02.02,0:00,1349.03,1350.02,1327.43,1332.64,62717
2018.02.05,0:00,1331.75,1338.54,1328.95,1335.67,50015
2018.02.06,0:00,1339.8,1346.05,1320.2,1323.9,90981
2018.02.07,0:00,1323.38,1332.26,1311.52,1318,74154
2018.02.08,0:00,1318.25,1322.1,1307.03,1318.45,73392
2018.02.09,0:00,1317.84,1322.59,1311.12,1315.69,73616
2018.02.12,0:00,1314.91,1326.19,1314.09,1323.59,49760
2018.02.13,0:00,1322.52,1330.76,1321.58,1329.19,58902
2018.02.14,0:00,1328.94,1355.58,1318.5,1350.31,66513
2018.02.15,0:00,1350.23,1357.07,1348.55,1353.09,60562
2018.02.16,0:00,1353.87,1361.66,1344.76,1346.77,60977
2018.02.19,0:00,1347.45,1351.29,1345.79,1346.85,35896
2018.02.20,0:00,1346.31,1348.13,1328.44,1328.82,62022
2018.02.21,0:00,1328.86,1336.13,1322.37,1324.29,61819
2018.02.22,0:00,1324.04,1332.05,1320.92,1331.63,58903
2018.02.23,0:00,1331.21,1332.06,1325.78,1328.7,50894
2018.02.26,0:00,1328.19,1340.93,1326.64,1333,54392
2018.02.27,0:00,1332.52,1336.65,1313.45,1318,57052
2018.02.28,0:00,1317.74,1322.44,1315.59,1317.82,54140
2018.03.01,0:00,1317.75,1321.1,1302.76,1316.61,67748
2018.03.02,0:00,1316.93,1325.39,1315.21,1322.19,58900
2018.03.05,0:00,1323.9,1327.7,1317.51,1319.9,58000
2018.03.06,0:00,1319.7,1338.44,1319.65,1334.21,60012
2018.03.07,0:00,1336,1340.39,1322.18,1325.13,62685
2018.03.08,0:00,1325.03,1328.98,1319,1321.85,52378
2018.03.09,0:00,1321.65,1325.1,1312.93,1323.04,51560
2018.03.12,0:00,1323.38,1324.24,1315.11,1322.65,40822
2018.03.13,0:00,1322.9,1328.27,1314.24,1326.16,43933
2018.03.14,0:00,1325.8,1329.99,1321.42,1324.52,42646
2018.03.15,0:00,1324.22,1327.87,1314.91,1315.94,43880
2018.03.16,0:00,1316.12,1321.68,1309.62,1313.65,38353
2018.03.19,0:00,1313.11,1319.56,1307.73,1316.6,39722
2018.03.20,0:00,1316.53,1318.21,1307.19,1311.07,40071
2018.03.21,0:00,1310.67,1336.56,1309.78,1332.06,45529
2018.03.22,0:00,1331.85,1334.91,1324.75,1328.77,51893
2018.03.23,0:00,1329.06,1350.15,1328.94,1346.99,58559
2018.03.26,0:00,1346.86,1355.88,1343.44,1352.96,53550
2018.03.27,0:00,1353.41,1356.74,1339.74,1344.61,51758
2018.03.28,0:00,1345.32,1346.98,1323.37,1324.6,52863
2018.03.29,0:00,1324.58,1328.25,1321.19,1324.91,44591
2018.04.02,0:00,1326.03,1344.74,1324.74,1340.91,43331
2018.04.03,0:00,1340.82,1342.43,1328.87,1332.4,50138
2018.04.04,0:00,1332.61,1347.99,1331.46,1332.76,53109
2018.04.05,0:00,1332.55,1334.85,1322.71,1326.19,45191
2018.04.06,0:00,1326.28,1335.33,1319.77,1333.03,54365
2018.04.09,0:00,1333.63,1337.9,1326.8,1335.83,45697
2018.04.10,0:00,1336,1342.49,1331.05,1339.12,49759
2018.04.11,0:00,1339.58,1365.06,1339.03,1352.96,53230
2018.04.12,0:00,1352.65,1353.11,1333.72,1334.43,51879
2018.04.13,0:00,1334.68,1347.07,1333.64,1345.16,46689
2018.04.16,0:00,1346.62,1350.43,1340.07,1345.27,47566
2018.04.17,0:00,1346,1349.35,1337.64,1347.1,45023
2018.04.18,0:00,1347.49,1355.64,1342.25,1349.06,46256
2018.04.19,0:00,1349.15,1354.62,1340.9,1345.19,50723
2018.04.20,0:00,1345.58,1346.15,1334.93,1335.24,44585
2018.04.23,0:00,1334.37,1335.38,1322.08,1324.44,43453
2018.04.24,0:00,1324.39,1332.62,1322.02,1330,46846
2018.04.25,0:00,1330.27,1331.94,1318.76,1322.77,42169
2018.04.26,0:00,1322.58,1326.46,1315.2,1316.53,45111
2018.04.27,0:00,1316.84,1325.12,1315.38,1323.06,42413
2018.04.30,0:00,1322.4,1325.58,1310.22,1314.83,39828
2018.05.01,0:00,1314.96,1316.2,1301.67,1303.37,38051
2018.05.02,0:00,1303.62,1313.38,1303.51,1304.52,46852
2018.05.03,0:00,1304.48,1318,1304.36,1311.73,48608
2018.05.04,0:00,1311.74,1315.33,1307.94,1314.79,41626
2018.05.07,0:00,1314.67,1318.91,1310.19,1313.82,36764
2018.05.08,0:00,1313.3,1317.72,1306,1314.05,47632
2018.05.09,0:00,1314.48,1317.31,1304.24,1312.25,45415
2018.05.10,0:00,1312.39,1322.75,1310.76,1321.08,48368
2018.05.11,0:00,1321.23,1325.87,1317.28,1317.94,40144
2018.05.14,0:00,1318.17,1322.28,1312.91,1313.11,38588
2018.05.15,0:00,1312.41,1314.81,1288.65,1290.07,43610
2018.05.16,0:00,1289.87,1296.81,1286.36,1290.35,44160
2018.05.17,0:00,1290.39,1294.35,1285.14,1290.34,39762
2018.05.18,0:00,1290.59,1294.18,1286.02,1292.86,34253
2018.05.21,0:00,1289.79,1293.09,1282.01,1292.04,37407
2018.05.22,0:00,1292.83,1296.02,1287.88,1290.69,39937
2018.05.23,0:00,1291.41,1298.13,1287.86,1293.01,49137
2018.05.24,0:00,1293.8,1306.55,1292.73,1304.18,41400
2018.05.25,0:00,1304.27,1307.75,1299.82,1301.33,52260
2018.05.28,0:00,1299.37,1300.3,1295.46,1298,34090
2018.05.29,0:00,1297.58,1306.45,1293.26,1298.19,62658
2018.05.30,0:00,1298.21,1304.27,1295.85,1300.92,56462
2018.05.31,0:00,1301.22,1306.37,1297.55,1298.13,49588
2018.06.01,0:00,1298.59,1300.52,1289.28,1292.98,45353
2018.06.04,0:00,1292.06,1297.96,1290.32,1291.52,42914
2018.06.05,0:00,1292.07,1300.46,1289.78,1295.9,36272
2018.06.06,0:00,1296.18,1301.7,1293.75,1296.09,34640
2018.06.07,0:00,1296.6,1303.1,1294.8,1296.81,41817
2018.06.08,0:00,1297.02,1300.5,1293.27,1298.73,38322
2018.06.11,0:00,1299.74,1302.11,1294.13,1300.03,32425
2018.06.12,0:00,1299.19,1300.49,1292.74,1295.6,37331
2018.06.13,0:00,1295.27,1301.15,1291.87,1299,35450
2018.06.14,0:00,1299.27,1309.22,1297.49,1301.74,38967
2018.06.15,0:00,1302.28,1303.03,1275.35,1279.43,44853
2018.06.18,0:00,1277.29,1282.34,1277.01,1277.97,31057
2018.06.19,0:00,1277.72,1283.97,1270.42,1274.27,46246
2018.06.20,0:00,1274.67,1276.36,1267.27,1267.32,37644
2018.06.21,0:00,1267.4,1270.03,1261.37,1266.58,43362
2018.06.22,0:00,1266.49,1271.02,1266.49,1269.17,36380
2018.06.25,0:00,1270.04,1272.47,1264.47,1265.15,36419
2018.06.26,0:00,1265.54,1267.6,1254.73,1258.58,38218
2018.06.27,0:00,1258.94,1259.97,1250.75,1252.05,44888
2018.06.28,0:00,1251.9,1254.18,1245.9,1247.95,43212
2018.06.29,0:00,1247.96,1255.5,1246.16,1252.49,41384
2018.07.02,0:00,1251.8,1254.13,1239.62,1241.78,40198
2018.07.03,0:00,1241.8,1256.84,1237.89,1252.27,40464
2018.07.04,0:00,1252.28,1261.03,1252,1256.79,30879
2018.07.05,0:00,1255.83,1259.68,1251.25,1257.5,41650
2018.07.06,0:00,1257.08,1258.7,1252.75,1254.7,39206
2018.07.09,0:00,1255.24,1265.82,1254.74,1257.27,34761
2018.07.10,0:00,1257.51,1260.29,1247.35,1255.12,36690
2018.07.11,0:00,1255.7,1256.86,1241.49,1241.96,49384
2018.07.12,0:00,1241.76,1248.51,1241.27,1246.92,40955
2018.07.13,0:00,1247.22,1248.03,1236.49,1241.41,48126
2018.07.16,0:00,1240.75,1245.48,1238.27,1240.48,29528
2018.07.17,0:00,1240.63,1244.87,1226.01,1227.34,37842
2018.07.18,0:00,1227.24,1229.08,1221.03,1226.99,36764
2018.07.19,0:00,1227.11,1228.91,1211.48,1222.44,46912
2018.07.20,0:00,1223.17,1232.17,1215.59,1231.55,49362
2018.07.23,0:00,1230.93,1234.99,1222.26,1224.23,42385
2018.07.24,0:00,1224.27,1229.39,1218.07,1224.16,47063
2018.07.25,0:00,1223.99,1234.06,1223.19,1231.23,44449
2018.07.26,0:00,1231.84,1235.14,1222.14,1222.14,47162
2018.07.27,0:00,1222.57,1227.29,1217.52,1222.75,40528
2018.07.30,0:00,1222.01,1225.01,1218.95,1221.35,28226
2018.07.31,0:00,1221.49,1228.48,1213.92,1223.76,39098
2018.08.01,0:00,1223.4,1224.76,1215.61,1215.67,37410
2018.08.02,0:00,1215.63,1221.06,1207.04,1207.51,37848
2018.08.03,0:00,1206.92,1219.91,1204.42,1213.32,38268
2018.08.06,0:00,1213.54,1217.8,1206.36,1207.27,28717
2018.08.07,0:00,1207.08,1216.06,1207.08,1210.72,27801
2018.08.08,0:00,1210.71,1215.73,1206.46,1213.4,31864
2018.08.09,0:00,1213.61,1217.23,1210.7,1212.03,33714
2018.08.10,0:00,1212.21,1217.01,1205.68,1211.1,47075
2018.08.13,0:00,1210.59,1213.8,1191.61,1193.14,47776
2018.08.14,0:00,1193.96,1198.59,1191.98,1193.69,35387
2018.08.15,0:00,1194.06,1194.61,1173.03,1174.48,45516
2018.08.16,0:00,1175.65,1181.94,1160.15,1173.76,53007
2018.08.17,0:00,1173.79,1184.98,1171.83,1184.5,44172
2018.08.20,0:00,1183.22,1190.77,1182.73,1190,32617
2018.08.21,0:00,1190.31,1196.93,1187.6,1195.65,37382
2018.08.22,0:00,1195.92,1201.52,1192.52,1195.33,35683
2018.08.23,0:00,1196.05,1196.55,1183.81,1185.13,36495
2018.08.24,0:00,1185.17,1208.4,1183.08,1205.71,38703
2018.08.27,0:00,1206.27,1212.26,1203.07,1210.93,32460
2018.08.28,0:00,1211.01,1214.22,1199.59,1200.75,37099
2018.08.29,0:00,1200.71,1207.22,1200.69,1206.28,37406
2018.08.30,0:00,1206.74,1207.77,1196.27,1199.41,41619
2018.08.31,0:00,1200.31,1208.76,1198.2,1200.84,42117
2018.09.03,0:00,1200.65,1203.77,1195.66,1201.16,24834
2018.09.04,0:00,1200.4,1201.96,1189.57,1191.21,41922
2018.09.05,0:00,1190.97,1198.3,1190.89,1196.3,32990
2018.09.06,0:00,1196.47,1206.91,1195.77,1199.69,36624
2018.09.07,0:00,1199.65,1203.45,1193.39,1195.54,42590
2018.09.10,0:00,1195.04,1198.41,1191.55,1195.51,32691
2018.09.11,0:00,1194.83,1199.31,1187.7,1197.55,33882
2018.09.12,0:00,1198.24,1208.4,1192.63,1205.67,39824
2018.09.13,0:00,1206.77,1212.59,1200.13,1201.14,35970
2018.09.14,0:00,1201.46,1208.46,1192.97,1193.44,42068
2018.09.17,0:00,1193.92,1204.74,1192.77,1200.98,33988
2018.09.18,0:00,1201.25,1203.46,1195.84,1197.96,40221
2018.09.19,0:00,1198.21,1206.12,1197.53,1203.62,35709
2018.09.20,0:00,1203.81,1208.31,1201.27,1206.73,35229
2018.09.21,0:00,1207.1,1210.99,1191.82,1199.21,37046
2018.09.24,0:00,1198.92,1204.03,1194.37,1198.51,28952
2018.09.25,0:00,1198.67,1203.23,1197.07,1200.69,31532
2018.09.26,0:00,1200.72,1202.41,1190.36,1194.14,37569
2018.09.27,0:00,1194.69,1198.5,1181.81,1182.49,35682
2018.09.28,0:00,1182.83,1193.69,1180.71,1191.82,33345
2018.10.01,0:00,1192.24,1192.33,1184.56,1188.51,34820
2018.10.02,0:00,1188.62,1208.2,1188.39,1202.88,36628
2018.10.03,0:00,1202.99,1208.23,1196.57,1196.91,40940
2018.10.04,0:00,1197.46,1206.71,1195.94,1199.43,38995
2018.10.05,0:00,1199.61,1205.69,1197.21,1202.53,35679
2018.10.08,0:00,1203.07,1204.01,1183.29,1187.45,34479
2018.10.09,0:00,1188.52,1191.75,1183.25,1189.23,37562
2018.10.10,0:00,1189.23,1194.71,1185.28,1194.41,35678
2018.10.11,0:00,1194.68,1226.27,1191.2,1223.89,54902
2018.10.12,0:00,1224.01,1224.08,1215.79,1217.65,43407
2018.10.15,0:00,1217.47,1233.2,1216.84,1226.49,39078
2018.10.16,0:00,1226.69,1232.32,1223.4,1224.42,34525
2018.10.17,0:00,1224.45,1229.41,1220.56,1221.89,34072
2018.10.18,0:00,1222.1,1230.02,1218.65,1225.38,36625
2018.10.19,0:00,1225.49,1230.73,1223.03,1226.24,45138
2018.10.22,0:00,1227.28,1229.52,1220.09,1221.66,55458
2018.10.23,0:00,1221.61,1239.73,1221.61,1229.8,63359
2018.10.24,0:00,1230.63,1234.23,1225.62,1233.19,63059
2018.10.25,0:00,1234.08,1239.14,1228.1,1231.75,64180
2018.10.26,0:00,1232.06,1243.38,1230.04,1233.38,75669
2018.10.29,0:00,1233.78,1235.36,1224.32,1229.19,68023
2018.10.30,0:00,1230.15,1230.59,1219.9,1222.8,64505
2018.10.31,0:00,1222.93,1223.27,1211.94,1214.49,61201
2018.11.01,0:00,1214.79,1237.35,1214.67,1233.19,64712
2018.11.02,0:00,1233.34,1236.38,1229.74,1232.72,67936
2018.11.05,0:00,1232.9,1235.05,1226.85,1231.27,61610
2018.11.06,0:00,1231.37,1235.9,1223.46,1226.47,61222
2018.11.07,0:00,1227.02,1236.42,1223.04,1226.15,87872
2018.11.08,0:00,1226.19,1227.07,1220.11,1223.11,69119
2018.11.09,0:00,1223.44,1223.65,1206.73,1209.82,67055
2018.11.12,0:00,1209.66,1211.47,1199.97,1199.97,61286
2018.11.13,0:00,1200.25,1205.15,1196.28,1201.77,72154
2018.11.14,0:00,1202.29,1216.54,1197.69,1210.48,74357
2018.11.15,0:00,1210.88,1216.44,1207.99,1212.9,77081
2018.11.16,0:00,1213.43,1225.28,1213.13,1221.34,65778
2018.11.19,0:00,1222.29,1225.16,1217.99,1223.65,61631
2018.11.20,0:00,1224.01,1228.74,1219.95,1221.24,67048
2018.11.21,0:00,1221.56,1230.03,1219.75,1225.58,59990
2018.11.22,0:00,1225.46,1229.05,1224.82,1227.32,37890
2018.11.23,0:00,1226.34,1228.51,1220.34,1222.9,46311
2018.11.26,0:00,1223.23,1228.05,1221.7,1221.87,55324
2018.11.27,0:00,1221.9,1225.22,1211.91,1214.62,62234
2018.11.28,0:00,1214.85,1226.68,1211.21,1220.66,59238
2018.11.29,0:00,1220.55,1228.93,1220.35,1223.81,70208
2018.11.30,0:00,1224.05,1225.55,1216.65,1221.97,56250
2018.12.03,0:00,1221.99,1234.9,1221.28,1230.26,67441
2018.12.04,0:00,1231.1,1241.92,1230.51,1238.17,78718
2018.12.05,0:00,1238.95,1239.23,1233.3,1236.85,57962
2018.12.06,0:00,1237.64,1244.32,1234.74,1237.38,87873
2018.12.07,0:00,1237.72,1250.02,1237.21,1248.41,77852
2018.12.10,0:00,1249.67,1250.89,1241.54,1244.03,118678
2018.12.11,0:00,1244.2,1249.47,1241.02,1242.83,73522
2018.12.12,0:00,1242.93,1247.19,1242.02,1245.2,71103
2018.12.13,0:00,1245.38,1246.7,1240.12,1241.52,65504
2018.12.14,0:00,1241.6,1243.01,1232.9,1238.2,62373
2018.12.17,0:00,1239.01,1248.08,1235.79,1245.45,58704
2018.12.18,0:00,1245.74,1250.38,1245.05,1249.03,67979
2018.12.19,0:00,1250.01,1258.01,1241.68,1242.72,76198
