Date,Time,Open,High,Low,Close,Volume,
2020.03.19,0:00,1.09131,1.09808,1.06551,1.06888,89296,
2020.03.20,0:00,1.06933,1.08305,1.06377,1.06948,95518,
2020.03.23,0:00,1.07042,1.08273,1.06358,1.07234,90757,
2020.03.24,0:00,1.07228,1.0888,1.07215,1.07876,82711,
2020.03.25,0:00,1.07857,1.08937,1.07605,1.08804,78558,
2020.03.26,0:00,1.08815,1.10585,1.08701,1.10309,79146,
2020.03.27,0:00,1.10304,1.11466,1.09534,1.1133,77250,
2020.03.30,0:00,1.11162,1.11439,1.10099,1.10449,68313,
2020.03.31,0:00,1.10379,1.10523,1.09267,1.1035,74568,
2020.04.01,0:00,1.1033,1.10387,1.09027,1.09609,64801,
2020.04.02,0:00,1.09619,1.09673,1.08207,1.08553,63324,
2020.04.03,0:00,1.08552,1.08647,1.07731,1.08008,59008,
2020.04.06,0:00,1.08104,1.08354,1.07684,1.07925,54853,
2020.04.07,0:00,1.07918,1.09264,1.07833,1.08909,56599,
2020.04.08,0:00,1.08909,1.09021,1.08301,1.08546,51920,
2020.04.09,0:00,1.08526,1.09517,1.08409,1.09286,53213,
2020.04.10,0:00,1.09289,1.09521,1.0919,1.09315,27209,
2020.04.13,0:00,1.09421,1.09676,1.08927,1.09081,35024,
2020.04.14,0:00,1.09069,1.09867,1.09021,1.09779,37813,
2020.04.15,0:00,1.09785,1.09907,1.08592,1.09101,42308,
2020.04.16,0:00,1.09084,1.09111,1.08164,1.08383,53273,
2020.04.17,0:00,1.0837,1.08925,1.08119,1.08698,49651,
2020.04.20,0:00,1.08669,1.08965,1.08417,1.0862,37398,
2020.04.21,0:00,1.08603,1.08801,1.08195,1.08568,43527,
2020.04.22,0:00,1.08564,1.0885,1.08032,1.08228,37307,
2020.04.23,0:00,1.0821,1.08466,1.07558,1.07742,48391,
2020.04.24,0:00,1.07771,1.08294,1.0727,1.08202,43306,
2020.04.27,0:00,1.08215,1.08598,1.08113,1.0828,40360,
2020.04.28,0:00,1.08277,1.08883,1.08099,1.08183,41265,
2020.04.29,0:00,1.08189,1.08855,1.08168,1.08702,42391,
2020.04.30,0:00,1.08712,1.09726,1.08331,1.09504,51095,
2020.05.01,0:00,1.09531,1.10178,1.09344,1.09774,41067,
2020.05.04,0:00,1.09697,1.09731,1.08956,1.09033,43784,
2020.05.05,0:00,1.09045,1.09258,1.08258,1.08353,42953,
2020.05.06,0:00,1.08384,1.08449,1.0782,1.07941,42881,
2020.05.07,0:00,1.07949,1.08339,1.07665,1.08318,46082,
2020.05.08,0:00,1.08316,1.08753,1.0815,1.0834,38218,
2020.05.11,0:00,1.08254,1.08504,1.08004,1.08054,41598,
2020.05.12,0:00,1.08051,1.08849,1.07842,1.08467,44844,
2020.05.13,0:00,1.08466,1.08962,1.08114,1.08184,45641,
2020.05.14,0:00,1.08168,1.08237,1.07747,1.08041,44020,
2020.05.15,0:00,1.08032,1.08509,1.07887,1.0817,40069,
2020.05.18,0:00,1.08096,1.09269,1.07997,1.09136,39679,
2020.05.19,0:00,1.09167,1.09759,1.09021,1.09228,42366,
2020.05.20,0:00,1.09229,1.09989,1.09185,1.09778,39740,
2020.05.21,0:00,1.09793,1.10081,1.09371,1.09492,38437,
2020.05.22,0:00,1.09492,1.09535,1.08854,1.08977,36038,
2020.05.25,0:00,1.08942,1.09143,1.08705,1.0894,26081,
2020.05.26,0:00,1.08946,1.09957,1.08913,1.09817,41161,
2020.05.27,0:00,1.09801,1.10306,1.0934,1.10085,59660,
2020.05.28,0:00,1.10008,1.10934,1.09916,1.10767,56883,
2020.05.29,0:00,1.10721,1.11448,1.10687,1.10994,60503,
2020.06.01,0:00,1.11155,1.11537,1.11003,1.1134,52615,
2020.06.02,0:00,1.11346,1.11955,1.1115,1.11686,53612,
2020.06.03,0:00,1.11676,1.12576,1.11667,1.12329,60329,
2020.06.04,0:00,1.12337,1.13622,1.11947,1.1336,60441,
2020.06.05,0:00,1.13369,1.13836,1.12783,1.129,60509,
2020.06.08,0:00,1.12907,1.13197,1.12683,1.12936,53416,
2020.06.09,0:00,1.12919,1.13636,1.12409,1.13378,57598,
2020.06.10,0:00,1.13372,1.14222,1.13223,1.13717,63564,
2020.06.11,0:00,1.13711,1.14034,1.12886,1.12978,75389,
2020.06.12,0:00,1.1291,1.13405,1.12125,1.12557,75037,
2020.06.15,0:00,1.12345,1.13324,1.12263,1.1322,76262,
2020.06.16,0:00,1.13221,1.13532,1.1228,1.12629,64960,
2020.06.17,0:00,1.12643,1.12938,1.12069,1.12421,63165,
2020.06.18,0:00,1.12407,1.12613,1.11855,1.12045,59886,
2020.06.19,0:00,1.12015,1.12543,1.1168,1.11756,57544,
2020.06.22,0:00,1.11818,1.12698,1.11686,1.12607,54760,
2020.06.23,0:00,1.12581,1.13485,1.12331,1.13085,66037,
2020.06.24,0:00,1.13071,1.13257,1.12483,1.125,61210,
2020.06.25,0:00,1.12509,1.12595,1.11903,1.12175,64363,
2020.06.26,0:00,1.12161,1.12393,1.11953,1.12167,53665,
2020.06.29,0:00,1.12178,1.12877,1.12147,1.12415,53647,
2020.06.30,0:00,1.12352,1.12617,1.1191,1.12325,55962,
2020.07.01,0:00,1.1233,1.12751,1.1185,1.12511,55173,
2020.07.02,0:00,1.12497,1.13026,1.12234,1.12386,53911,
2020.07.03,0:00,1.12337,1.12506,1.12193,1.12418,44209,
2020.07.06,0:00,1.12466,1.13454,1.12405,1.13079,48396,
2020.07.07,0:00,1.13081,1.13325,1.12589,1.12747,52728,
2020.07.08,0:00,1.12697,1.13516,1.12624,1.13291,49301,
2020.07.09,0:00,1.13266,1.13703,1.12801,1.12847,49652,
2020.07.10,0:00,1.12817,1.13247,1.12548,1.12986,46683,
2020.07.13,0:00,1.13019,1.13747,1.13007,1.13421,51405,
2020.07.14,0:00,1.13406,1.14086,1.13251,1.13998,55832,
2020.07.15,0:00,1.13974,1.14519,1.13908,1.14113,54515,
2020.07.16,0:00,1.14098,1.14415,1.13704,1.13828,54884,
2020.07.17,0:00,1.13829,1.14435,1.13748,1.14267,46618,
2020.07.20,0:00,1.14131,1.14676,1.14025,1.14475,53084,
2020.07.21,0:00,1.14448,1.15397,1.14229,1.15269,53410,
2020.07.22,0:00,1.15266,1.16012,1.15071,1.15701,60051,
2020.07.23,0:00,1.15698,1.16267,1.15403,1.15961,57791,
2020.07.24,0:00,1.15927,1.16579,1.15811,1.16546,60110,
2020.07.27,0:00,1.1644,1.17812,1.16407,1.17511,63030,
2020.07.28,0:00,1.17475,1.17735,1.16987,1.1716,44113,
2020.07.29,0:00,1.17138,1.18056,1.17127,1.1791,57629,
2020.07.30,0:00,1.17864,1.18481,1.17311,1.18466,62933,
2020.07.31,0:00,1.18461,1.19085,1.17619,1.17755,72308,
2020.08.03,0:00,1.17713,1.17966,1.16959,1.17615,59351,
2020.08.04,0:00,1.1761,1.18055,1.17212,1.18022,58122,
2020.08.05,0:00,1.17979,1.19047,1.17929,1.18634,56698,
2020.08.06,0:00,1.18602,1.19156,1.18181,1.18764,63224,
2020.08.07,0:00,1.18762,1.18829,1.17553,1.1784,64789,
2020.08.10,0:00,1.17898,1.18005,1.17359,1.17364,49288,
2020.08.11,0:00,1.17363,1.1807,1.17221,1.17396,61427,
2020.08.12,0:00,1.17403,1.18159,1.1711,1.17841,62118,
2020.08.13,0:00,1.17812,1.1864,1.17804,1.18134,54992,
2020.08.14,0:00,1.18132,1.18503,1.17817,1.18418,52919,
2020.08.17,0:00,1.18381,1.18807,1.18287,1.18694,47158,
2020.08.18,0:00,1.18697,1.19656,1.18648,1.19309,54808,
2020.08.19,0:00,1.19299,1.19526,1.18303,1.18376,55945,
2020.08.20,0:00,1.18364,1.18686,1.18021,1.18604,59457,
2020.08.21,0:00,1.18594,1.18828,1.17541,1.1796,53979,
2020.08.24,0:00,1.17938,1.18495,1.17842,1.1787,46089,
2020.08.25,0:00,1.17864,1.18434,1.17841,1.18338,55183,
2020.08.26,0:00,1.18337,1.1839,1.17722,1.18299,52135,
2020.08.27,0:00,1.18285,1.19014,1.17625,1.18214,57133,
2020.08.28,0:00,1.18197,1.19197,1.18109,1.19041,56064,
2020.08.31,0:00,1.19011,1.19652,1.18843,1.19362,53659,
2020.09.01,0:00,1.19362,1.20105,1.19015,1.19112,55024,
2020.09.02,0:00,1.19156,1.19287,1.18222,1.18537,51400,
2020.09.03,0:00,1.18506,1.18645,1.1789,1.18511,54880,
2020.09.04,0:00,1.18506,1.18653,1.17809,1.18375,58196,
2020.09.07,0:00,1.18458,1.18485,1.18113,1.18119,34437,
2020.09.08,0:00,1.18122,1.18273,1.17656,1.17734,53528,
2020.09.09,0:00,1.17735,1.18335,1.17529,1.18027,49938,
2020.09.10,0:00,1.18009,1.19167,1.18004,1.1814,51257,
2020.09.11,0:00,1.18105,1.18741,1.18105,1.18453,46603,
2020.09.14,0:00,1.18368,1.18877,1.1832,1.18632,37683,
2020.09.15,0:00,1.18606,1.18997,1.18397,1.18458,41366,
2020.09.16,0:00,1.18464,1.18821,1.17876,1.18163,47844,
2020.09.17,0:00,1.18145,1.18522,1.17374,1.18469,50935,
2020.09.18,0:00,1.18463,1.18704,1.18261,1.18402,50990,
2020.09.21,0:00,1.18418,1.18716,1.17318,1.17714,56257,
2020.09.22,0:00,1.1763,1.17728,1.16917,1.17074,60002,
2020.09.23,0:00,1.1706,1.17188,1.16513,1.16593,62189,
2020.09.24,0:00,1.166,1.16868,1.16263,1.1667,63312,
2020.09.25,0:00,1.16696,1.16848,1.16123,1.16304,51692,
2020.09.28,0:00,1.16279,1.168,1.16149,1.16661,47231,
2020.09.29,0:00,1.16629,1.17452,1.16607,1.17428,47462,
2020.09.30,0:00,1.17423,1.17548,1.16849,1.17209,60707,
2020.10.01,0:00,1.17199,1.17696,1.17171,1.17453,58230,
2020.10.02,0:00,1.17442,1.17476,1.16956,1.17164,64770,
2020.10.05,0:00,1.17131,1.17975,1.17051,1.17835,46823,
2020.10.06,0:00,1.17815,1.18077,1.17318,1.17332,52995,
2020.10.07,0:00,1.17331,1.17817,1.1725,1.17625,52105,
2020.10.08,0:00,1.17599,1.17816,1.17329,1.17603,45583,
2020.10.09,0:00,1.17571,1.18309,1.17523,1.18301,44555,
2020.10.12,0:00,1.18123,1.18266,1.17867,1.18103,38955,
2020.10.13,0:00,1.18103,1.18152,1.17309,1.17439,45486,
2020.10.14,0:00,1.17435,1.17705,1.17201,1.17448,46709,
2020.10.15,0:00,1.17452,1.17575,1.16884,1.17064,48414,
2020.10.16,0:00,1.17075,1.17461,1.1694,1.17169,42083,
2020.10.19,0:00,1.17202,1.17935,1.1703,1.17699,43164,
2020.10.20,0:00,1.17672,1.18406,1.17599,1.18206,42286,
2020.10.21,0:00,1.18221,1.18807,1.18218,1.18601,49485,
2020.10.22,0:00,1.18598,1.18667,1.18114,1.18178,43899,
2020.10.23,0:00,1.18177,1.18647,1.17867,1.18603,41003,
2020.10.26,0:00,1.1855,1.18593,1.18032,1.18089,41080,
2020.10.27,0:00,1.18083,1.18387,1.17924,1.17948,36395,
2020.10.28,0:00,1.17957,1.17957,1.17178,1.17457,46757,
2020.10.29,0:00,1.17446,1.17587,1.16501,1.16723,47022,
2020.10.30,0:00,1.16714,1.17041,1.16399,1.16439,50250,
2020.11.02,0:00,1.16496,1.16556,1.16225,1.16398,43837,
2020.11.03,0:00,1.16405,1.17397,1.16292,1.17185,39578,
2020.11.04,0:00,1.17126,1.17698,1.16027,1.17226,73921,
2020.11.05,0:00,1.17254,1.18597,1.17107,1.18281,59782,
2020.11.06,0:00,1.18247,1.18909,1.17952,1.18739,58221,
2020.11.09,0:00,1.18878,1.192,1.17952,1.18131,65158,
2020.11.10,0:00,1.18127,1.18432,1.17799,1.18127,63542,
2020.11.11,0:00,1.1814,1.18326,1.17454,1.1777,43483,
2020.11.12,0:00,1.17758,1.1823,1.17585,1.18036,47201,
2020.11.13,0:00,1.18013,1.18371,1.17989,1.18352,39202,
2020.11.16,0:00,1.18411,1.18683,1.18141,1.1853,41540,
2020.11.17,0:00,1.18514,1.18936,1.1843,1.18603,37943,
2020.11.18,0:00,1.18617,1.18907,1.1849,1.18533,41450,
2020.11.19,0:00,1.18558,1.18821,1.18161,1.18723,42586,
2020.11.20,0:00,1.1872,1.18907,1.18498,1.18561,39045,
2020.11.23,0:00,1.18555,1.19058,1.17999,1.18401,40224,
2020.11.24,0:00,1.18398,1.18959,1.18335,1.18915,41491,
2020.11.25,0:00,1.18911,1.19297,1.18818,1.19114,42598,
2020.11.26,0:00,1.1916,1.19407,1.18853,1.19123,28262,
2020.11.27,0:00,1.19123,1.19638,1.19066,1.19633,32070,
2020.11.30,0:00,1.19618,1.2003,1.19237,1.19243,44755,
2020.12.01,0:00,1.19262,1.20764,1.19252,1.20718,46162,
2020.12.02,0:00,1.20662,1.21183,1.20399,1.21139,48463,
2020.12.03,0:00,1.21147,1.21745,1.2101,1.21478,46713,
2020.12.04,0:00,1.21432,1.21773,1.211,1.21215,45960,
2020.12.07,0:00,1.21311,1.21661,1.20784,1.2109,46626,
2020.12.08,0:00,1.21072,1.21339,1.20954,1.21045,44203,
2020.12.09,0:00,1.21032,1.21471,1.20588,1.20813,45286,
2020.12.10,0:00,1.208,1.21588,1.20739,1.21415,49877,
2020.12.11,0:00,1.21358,1.21628,1.21054,1.21137,45267,
2020.12.14,0:00,1.21351,1.21766,1.21157,1.21426,41044,
2020.12.15,0:00,1.21427,1.21686,1.21217,1.21526,40951,
2020.12.16,0:00,1.21516,1.2212,1.21253,1.21991,44311,
2020.12.17,0:00,1.21983,1.22726,1.21899,1.22666,41399,
2020.12.18,0:00,1.2267,1.22708,1.22255,1.22556,39463,
2020.12.21,0:00,1.22233,1.22527,1.21298,1.22428,60573,
2020.12.22,0:00,1.22396,1.22566,1.2152,1.21624,49647,
2020.12.23,0:00,1.21612,1.2221,1.21537,1.2186,46948,
2020.12.24,0:00,1.21846,1.22155,1.21771,1.21849,30431,
2020.12.28,0:00,1.2194,1.22503,1.21808,1.22145,42931,
2020.12.29,0:00,1.22134,1.2275,1.22067,1.22494,39747,
2020.12.30,0:00,1.22507,1.23098,1.22429,1.22996,43192,
2020.12.31,0:00,1.2296,1.23091,1.22091,1.22164,39757,
2021.01.04,0:00,1.22397,1.23094,1.22279,1.22519,56334,
2021.01.05,0:00,1.22445,1.23056,1.22445,1.22983,53218,
2021.01.06,0:00,1.22935,1.23492,1.22657,1.23261,67791,
2021.01.07,0:00,1.23252,1.23441,1.22448,1.22692,53576,
2021.01.08,0:00,1.22687,1.22843,1.21931,1.2222,58066,
2021.01.11,0:00,1.2217,1.2228,1.21322,1.21501,52111,
2021.01.12,0:00,1.21503,1.22096,1.21371,1.22076,48202,
2021.01.13,0:00,1.22068,1.22227,1.21399,1.21577,46946,
2021.01.14,0:00,1.21523,1.21783,1.2111,1.21553,50640,
2021.01.15,0:00,1.21532,1.21625,1.20746,1.20749,45514,
2021.01.18,0:00,1.20828,1.20866,1.20535,1.20755,36245,
2021.01.19,0:00,1.20747,1.21449,1.20739,1.21282,41243,
2021.01.20,0:00,1.21281,1.21581,1.20767,1.21055,44820,
2021.01.21,0:00,1.21049,1.21726,1.21017,1.21677,47099,
2021.01.22,0:00,1.21638,1.21895,1.21515,1.21713,42989,
2021.01.25,0:00,1.21721,1.21831,1.21159,1.21414,46364,
2021.01.26,0:00,1.21371,1.21757,1.21078,1.21598,45218,
2021.01.27,0:00,1.21597,1.21697,1.20586,1.21119,55422,
2021.01.28,0:00,1.21088,1.21417,1.20806,1.21221,58792,
2021.01.29,0:00,1.21183,1.21559,1.20944,1.21373,59726,
2021.02.01,0:00,1.21323,1.21364,1.2056,1.20602,52454,
2021.02.02,0:00,1.20607,1.20876,1.20115,1.2043,47874,
2021.02.03,0:00,1.20425,1.205,1.20041,1.20351,41085,
2021.02.04,0:00,1.20355,1.20427,1.19576,1.19609,42676,
2021.02.05,0:00,1.19611,1.20498,1.19522,1.20488,41417,
2021.02.08,0:00,1.20372,1.20658,1.20198,1.20497,36070,
2021.02.09,0:00,1.20452,1.21211,1.2045,1.21196,40323,
2021.02.10,0:00,1.2118,1.21439,1.21086,1.21181,38813,
2021.02.11,0:00,1.21172,1.21492,1.21134,1.21314,30568,
2021.02.12,0:00,1.21274,1.21339,1.20814,1.21191,33302,
2021.02.15,0:00,1.21239,1.21449,1.21158,1.21269,27623,
2021.02.16,0:00,1.21278,1.21692,1.20949,1.21036,41234,
2021.02.17,0:00,1.21039,1.21072,1.20232,1.20413,44762,
2021.02.18,0:00,1.20403,1.20945,1.20355,1.20932,41697,
2021.02.19,0:00,1.2089,1.21444,1.20822,1.21174,39294,
2021.02.22,0:00,1.21152,1.21692,1.20912,1.21579,46886,
2021.02.23,0:00,1.21533,1.21796,1.21352,1.21493,45676,
2021.02.24,0:00,1.21459,1.21745,1.21092,1.21682,54302,
2021.02.25,0:00,1.21702,1.22429,1.21559,1.21771,65028,
2021.02.26,0:00,1.2177,1.21828,1.20621,1.20731,73730,
2021.03.01,0:00,1.20709,1.21009,1.20275,1.20483,52544,
2021.03.02,0:00,1.20487,1.20943,1.19918,1.20904,53506,
2021.03.03,0:00,1.20903,1.21128,1.20425,1.20622,51364,
2021.03.04,0:00,1.20628,1.2066,1.19616,1.1972,62046,
2021.03.05,0:00,1.19663,1.19763,1.18926,1.19099,65199,
2021.03.08,0:00,1.19182,1.19321,1.1844,1.18462,58571,
2021.03.09,0:00,1.18452,1.19156,1.18355,1.19006,56017,
2021.03.10,0:00,1.18995,1.19296,1.18687,1.19289,49827,
2021.03.11,0:00,1.19273,1.19898,1.19158,1.1985,49135,
2021.03.12,0:00,1.19783,1.19882,1.19099,1.19523,50558,
2021.03.15,0:00,1.19477,1.19672,1.1911,1.19296,44033,
2021.03.16,0:00,1.19241,1.19517,1.18824,1.19023,41350,
2021.03.17,0:00,1.18977,1.19853,1.18861,1.19796,41887,
2021.03.18,0:00,1.19764,1.19888,1.19063,1.19156,51911,
2021.03.19,0:00,1.19096,1.19371,1.18739,1.19049,43274,
2021.03.22,0:00,1.18757,1.19466,1.18715,1.19324,38490,
2021.03.23,0:00,1.19322,1.19406,1.18421,1.18501,46104,
2021.03.24,0:00,1.18483,1.18524,1.18096,1.18112,46858,
2021.03.25,0:00,1.18125,1.18275,1.17619,1.17639,49790,
2021.03.26,0:00,1.17631,1.18049,1.17629,1.1794,41849,
2021.03.29,0:00,1.17925,1.17936,1.17607,1.17651,42430,
2021.03.30,0:00,1.17632,1.17737,1.17119,1.17156,35541,
2021.03.31,0:00,1.17166,1.17597,1.17039,1.17299,36280,
2021.04.01,0:00,1.17287,1.17797,1.17128,1.17775,37210,
2021.04.02,0:00,1.17752,1.17864,1.17489,1.17576,17930,
2021.04.05,0:00,1.17573,1.18194,1.17379,1.18122,27508,
2021.04.06,0:00,1.18094,1.18776,1.17952,1.18761,41719,
2021.04.07,0:00,1.1874,1.19147,1.18608,1.18716,44903,
2021.04.08,0:00,1.18629,1.1927,1.18606,1.19161,35358,
2021.04.09,0:00,1.19132,1.19199,1.18672,1.18997,35443,
2021.04.12,0:00,1.18906,1.1919,1.18711,1.19113,35741,
2021.04.13,0:00,1.19095,1.19557,1.18779,1.19486,40551,
2021.04.14,0:00,1.19468,1.19872,1.1945,1.1979,37070,
2021.04.15,0:00,1.19758,1.19932,1.19559,1.19661,36740,
2021.04.16,0:00,1.19628,1.19944,1.19503,1.19819,32922,
2021.04.19,0:00,1.19735,1.20478,1.19424,1.20367,47052,
2021.04.20,0:00,1.20369,1.20797,1.20222,1.20365,48067,
2021.04.21,0:00,1.20306,1.20436,1.19983,1.20354,40872,
2021.04.22,0:00,1.203,1.20693,1.19935,1.20159,46713,
2021.04.23,0:00,1.20145,1.20998,1.20127,1.20971,42649,
2021.04.26,0:00,1.20937,1.21166,1.2061,1.20857,43021,
2021.04.27,0:00,1.2084,1.20927,1.20566,1.20913,56052,
2021.04.28,0:00,1.20884,1.21345,1.20561,1.21253,76521,
2021.04.29,0:00,1.21233,1.21496,1.2102,1.21197,69430,
2021.04.30,0:00,1.21177,1.21265,1.20165,1.20196,68009,
2021.05.03,0:00,1.20293,1.20758,1.20129,1.2063,58833,
2021.05.04,0:00,1.20637,1.20638,1.1999,1.20136,71319,
2021.05.05,0:00,1.2012,1.20265,1.1986,1.20052,60387,
2021.05.06,0:00,1.20036,1.20715,1.1993,1.20637,65358,
2021.05.07,0:00,1.20585,1.21713,1.20527,1.21628,70354,
2021.05.10,0:00,1.21644,1.21781,1.21276,1.21282,75889,
2021.05.11,0:00,1.21284,1.21816,1.21229,1.2148,81818,
2021.05.12,0:00,1.21448,1.2152,1.20655,1.20702,85066,
2021.05.13,0:00,1.20695,1.2106,1.20513,1.20786,89257,
2021.05.14,0:00,1.2078,1.21476,1.20708,1.21455,74381,
2021.05.17,0:00,1.21439,1.21686,1.21259,1.21514,74054,
2021.05.18,0:00,1.21491,1.22337,1.21476,1.22231,74886,
2021.05.19,0:00,1.22223,1.22448,1.21597,1.21756,94202,
2021.05.20,0:00,1.21679,1.22292,1.21675,1.22275,77754,
2021.05.21,0:00,1.22267,1.22396,1.21608,1.21813,78445,
2021.05.24,0:00,1.21807,1.22298,1.21716,1.22152,70161,
2021.05.25,0:00,1.22152,1.22663,1.22099,1.22483,74471,
2021.05.26,0:00,1.22462,1.22627,1.21818,1.21909,74362,
2021.05.27,0:00,1.21903,1.22149,1.2175,1.21914,75084,
2021.05.28,0:00,1.21908,1.22048,1.21325,1.21919,76428,
2021.05.31,0:00,1.22,1.22312,1.21833,1.22231,48650,
2021.06.01,0:00,1.22237,1.22543,1.22115,1.22121,66651,
2021.06.02,0:00,1.22121,1.22265,1.2164,1.22084,65201,
2021.06.03,0:00,1.22084,1.2214,1.21183,1.21254,46688,
2021.06.04,0:00,1.21249,1.21856,1.21038,1.21663,36668,
2021.06.07,0:00,1.2162,1.22016,1.21449,1.21891,29442,
2021.06.08,0:00,1.21887,1.2194,1.21641,1.21721,33198,
2021.06.09,0:00,1.21716,1.22177,1.2171,1.21768,28146,
2021.06.10,0:00,1.2176,1.21946,1.21433,1.21727,37597,
2021.06.11,0:00,1.21655,1.21928,1.20925,1.21079,33888,
2021.06.14,0:00,1.21076,1.21303,1.20941,1.21174,31031,
2021.06.15,0:00,1.21165,1.21471,1.21013,1.2125,31792,
2021.06.16,0:00,1.2125,1.21347,1.19936,1.19936,38927,
2021.06.17,0:00,1.19939,1.20061,1.18916,1.19049,49196,
2021.06.18,0:00,1.19049,1.19248,1.18474,1.18629,50214,
2021.06.21,0:00,1.18575,1.19211,1.18476,1.19149,46677,
2021.06.22,0:00,1.19151,1.19523,1.18809,1.19359,41699,
2021.06.23,0:00,1.1935,1.19699,1.19113,1.1925,39111,
2021.06.24,0:00,1.19251,1.19562,1.19177,1.19307,36819,
2021.06.25,0:00,1.19286,1.19752,1.19263,1.19332,35781,
2021.06.28,0:00,1.19344,1.19444,1.19023,1.19232,36871,
2021.06.29,0:00,1.1923,1.19298,1.18776,1.18939,37349,
2021.06.30,0:00,1.18936,1.19089,1.1845,1.1855,40885,
2021.07.01,0:00,1.18544,1.18842,1.18374,1.18475,38686,
2021.07.02,0:00,1.18479,1.1874,1.1807,1.18641,37761,
2021.07.05,0:00,1.18615,1.18804,1.18512,1.18634,27708,
2021.07.06,0:00,1.18623,1.18948,1.18069,1.18233,42761,
2021.07.07,0:00,1.18229,1.18357,1.17815,1.17896,41197,
2021.07.08,0:00,1.17894,1.18678,1.17835,1.18427,47860,
2021.07.09,0:00,1.18428,1.18812,1.18249,1.18809,39455,
2021.07.12,0:00,1.18765,1.188,1.18361,1.18595,35413,
2021.07.13,0:00,1.18581,1.1875,1.17722,1.1775,40422,
2021.07.14,0:00,1.17748,1.18386,1.17717,1.18347,39237,
2021.07.15,0:00,1.18339,1.18506,1.17962,1.18099,40763,
2021.07.16,0:00,1.18098,1.18222,1.17921,1.18054,37745,
2021.07.19,0:00,1.18075,1.18242,1.17637,1.1797,43469,
2021.07.20,0:00,1.1796,1.18024,1.17555,1.17768,44020,
2021.07.21,0:00,1.17776,1.18046,1.17518,1.179,38186,
2021.07.22,0:00,1.17897,1.18303,1.17572,1.17703,39173,
2021.07.23,0:00,1.177,1.17864,1.17543,1.177,32741,
2021.07.26,0:00,1.17725,1.18172,1.17632,1.1802,34680,
2021.07.27,0:00,1.18019,1.1841,1.17699,1.18147,37929,
2021.07.28,0:00,1.18149,1.18494,1.17739,1.18424,40591,
2021.07.29,0:00,1.1842,1.18926,1.18384,1.18846,34827,
2021.07.30,0:00,1.18849,1.19085,1.18515,1.18714,36849,
2021.08.02,0:00,1.18689,1.18968,1.18588,1.18649,32121,
2021.08.03,0:00,1.18649,1.18931,1.18534,1.18616,33309,
2021.08.04,0:00,1.18618,1.18996,1.18327,1.1836,33235,
2021.08.05,0:00,1.18355,1.18572,1.18281,1.18304,33037,
2021.08.06,0:00,1.18309,1.18353,1.17542,1.17623,31770,
2021.08.09,0:00,1.17618,1.17688,1.17348,1.17354,32541,
2021.08.10,0:00,1.17349,1.17427,1.17098,1.17168,29733,
2021.08.11,0:00,1.17157,1.17535,1.17059,1.17379,30003,
2021.08.12,0:00,1.17375,1.1748,1.17236,1.17281,25400,
2021.08.13,0:00,1.17275,1.18046,1.17275,1.1796,26179,
2021.08.16,0:00,1.17956,1.18006,1.17674,1.17748,27215,
2021.08.17,0:00,1.17747,1.17843,1.17077,1.17079,34058,
2021.08.18,0:00,1.17076,1.17424,1.16937,1.17071,34187,
2021.08.19,0:00,1.1707,1.17154,1.16656,1.16729,39690,
2021.08.20,0:00,1.16729,1.17044,1.16639,1.16968,32035,
2021.08.23,0:00,1.16946,1.17501,1.16907,1.17428,31635,
2021.08.24,0:00,1.17423,1.17648,1.17271,1.17508,29779,
2021.08.25,0:00,1.175,1.17744,1.17261,1.17699,31965,
2021.08.26,0:00,1.17699,1.17788,1.17458,1.17504,33694,
2021.08.27,0:00,1.17489,1.18021,1.17349,1.17987,36259,
2021.08.30,0:00,1.17957,1.18096,1.17826,1.17962,27227,
2021.08.31,0:00,1.17962,1.1845,1.17947,1.18074,37067,
2021.09.01,0:00,1.18072,1.18568,1.17936,1.18381,33491,
2021.09.02,0:00,1.1837,1.18758,1.18344,1.18747,28445,
2021.09.03,0:00,1.18738,1.19087,1.18656,1.18833,33083,
2021.09.06,0:00,1.18814,1.18861,1.18557,1.18675,21503,
2021.09.07,0:00,1.18679,1.1885,1.18355,1.18355,37100,
2021.09.08,0:00,1.18381,1.1851,1.1802,1.1813,37515,
2021.09.09,0:00,1.18152,1.1841,1.1805,1.1823,38506,
2021.09.10,0:00,1.18222,1.1851,1.18093,1.18142,35062,
2021.09.13,0:00,1.1816,1.18169,1.177,1.18096,34195,
2021.09.14,0:00,1.18091,1.18457,1.17999,1.18008,35646,
2021.09.15,0:00,1.18,1.18318,1.17991,1.18152,34801,
2021.09.16,0:00,1.18136,1.18204,1.17504,1.17618,35998,
2021.09.17,0:00,1.1762,1.17888,1.1724,1.17245,34906,
2021.09.20,0:00,1.17317,1.17363,1.17001,1.17217,40324,
2021.09.21,0:00,1.17216,1.17486,1.17147,1.17215,42357,
2021.09.22,0:00,1.17216,1.17554,1.16846,1.1686,46267,
2021.09.23,0:00,1.16869,1.17498,1.16833,1.17372,46108,
2021.09.24,0:00,1.17384,1.17475,1.17005,1.17196,39658,
2021.09.27,0:00,1.17269,1.17269,1.16846,1.16929,42855,
2021.09.28,0:00,1.16942,1.17032,1.16682,1.16827,51107,
2021.09.29,0:00,1.16827,1.16899,1.15893,1.15964,51010,
2021.09.30,0:00,1.15963,1.16097,1.15624,1.15773,53483,
